date,state,unemployment_rate,percent_error
2012-06-01,Connecticut,8.851999251566259,0.2
2012-06-01,Delaware,8.044645435710697,0.3
2012-06-01,District of Columbia,10.234779740741232,0.4
2012-06-01,Florida,10.832806428269317,0.1
2012-06-01,Georgia,10.292060448002854,0.1
2012-06-01,Hawaii,6.5427565492082795,0.2
2012-06-01,Idaho,8.218098342211002,0.2
2012-06-01,Illinois,9.577796837413096,0.1
2012-06-01,Indiana,9.203922172803933,0.1
2012-06-01,Iowa,5.529319850511512,0.1
2012-06-01,Kansas,6.538047529673002,0.1
2012-06-01,Kentucky,9.216268686060959,0.2
2012-06-01,Louisiana,8.18604431289487,0.2
2012-06-01,Maine,7.249293159679082,0.2
2012-06-01,Maryland,7.555704742062967,0.1
2012-06-01,Massachusetts,8.29169531807608,0.1
2012-06-01,Michigan,12.457943186774697,0.1
2012-06-01,Minnesota,6.951671832456581,0.1
2012-06-01,Mississippi,10.2848291406725,0.2
2012-06-01,Missouri,8.308492781662217,0.1
2012-06-01,Montana,6.645809886264506,0.3
2012-06-01,Nebraska,5.507087981442809,0.2
2012-06-01,Nevada,11.205453529369002,0.3
2012-06-01,New Hampshire,6.4217033806735575,0.2
2012-06-01,New Jersey,9.10135217855349,0.1
2012-06-01,New Mexico,8.66755428209839,0.2
2012-06-01,New York,8.440478245856353,0.1
2012-06-01,North Carolina,10.095995053398187,0.1
2012-06-01,North Dakota,3.3984331630495124,0.2
2012-06-01,Ohio,9.495442732427502,0.1
2012-06-01,Oklahoma,6.651810367046446,0.1
2012-06-01,Oregon,10.32281520956145,0.2
2012-06-01,Pennsylvania,8.18797937759391,0.1
2012-06-01,Puerto Rico,17.525882466163527,0.3
2012-06-01,Rhode Island,9.217084487099845,0.3
2012-06-01,South Carolina,10.6829393041714,0.2
2012-06-01,South Dakota,4.842478075682678,0.2
2012-06-01,Tennessee,9.509936449218854,0.1
2012-06-01,Texas,7.476272337360226,0.1
2012-06-01,Utah,6.813730537418382,0.2
2012-06-01,Vermont,6.376087128922255,0.3
2012-06-01,Virginia,6.703261965026832,0.1
2012-06-01,Washington,8.635732176372626,0.1
2012-06-01,West Virginia,7.672704637976157,0.2
2012-06-01,Wisconsin,7.288181190356604,0.1
2012-06-01,Wyoming,4.877253272951968,0.3
2012-07-01,Alabama,10.00858774545253,0.1
2012-07-01,Alaska,8.326542209522326,0.3
2012-07-01,Arizona,9.441550733363796,0.1
2012-07-01,Arkansas,8.501468869994062,0.2
2012-07-01,California,10.650785655918455,0.1
2012-07-01,Colorado,7.811862637511161,0.1
2012-07-01,Connecticut,8.909034725758582,0.2
2012-07-01,Delaware,8.10351344868459,0.3
2012-07-01,District of Columbia,10.27537195616191,0.4
2012-07-01,Florida,10.914299806788728,0.1
2012-07-01,Georgia,10.356493360990585,0.1
2012-07-01,Hawaii,6.564190748801707,0.2
2012-07-01,Idaho,8.266547681435675,0.2
2012-07-01,Illinois,9.6265391927156,0.1
2012-07-01,Indiana,9.236008094004037,0.1
2012-07-01,Iowa,5.536435494737894,0.1
2012-07-01,Kansas,6.562058807457634,0.1
2012-07-01,Kentucky,9.2660203336891,0.2
2012-07-01,Louisiana,8.219686679128221,0.2
2012-07-01,Maine,7.272249153065725,0.2
2012-07-01,Maryland,7.596170761530669,0.1
2012-07-01,Massachusetts,8.322785318704618,0.1
2012-07-01,Michigan,12.479775801242551,0.1
2012-07-01,Minnesota,6.957348408308066,0.1
2012-07-01,Mississippi,10.335781448375329,0.2
2012-07-01,Missouri,8.340023456489774,0.1
2012-07-01,Montana,6.68601631846589,0.3
2012-07-01,Nebraska,5.523265443918931,0.2
2012-07-01,Nevada,11.332583483071584,0.3
2012-07-01,New Hampshire,6.445285876771474,0.2
2012-07-01,New Jersey,9.167379164719247,0.1
2012-07-01,New Mexico,8.74233965678307,0.2
2012-07-01,New York,8.480544804775423,0.1
2012-07-01,North Carolina,10.1618814977003,0.1
2012-07-01,North Dakota,3.39974236640112,0.2
2012-07-01,Ohio,9.526631044852298,0.1
2012-07-01,Oklahoma,6.6768578612436515,0.1
2012-07-01,Oregon,10.406071935738213,0.2
2012-07-01,Pennsylvania,8.237664021759183,0.1
2012-07-01,Puerto Rico,17.56624126543016,0.3
2012-07-01,Rhode Island,9.26550722827376,0.3
2012-07-01,South Carolina,10.758803452583305,0.2
2012-07-01,South Dakota,4.85061407458176,0.2
2012-07-01,Tennessee,9.560197127670582,0.1
2012-07-01,Texas,7.509658340037887,0.1
2012-07-01,Utah,6.864090752134605,0.2
2012-07-01,Vermont,6.390776143106945,0.3
2012-07-01,Virginia,6.735330565961178,0.1
2012-07-01,Washington,8.674999069888573,0.1
2012-07-01,West Virginia,7.705321889281087,0.2
2012-07-01,Wisconsin,7.321204462325837,0.1
2012-07-01,Wyoming,4.910665010051017,0.3
2012-08-01,Alabama,10.065741923777207,0.1
2012-08-01,Alaska,8.33047337123619,0.3
2012-08-01,Arizona,9.514174139377689,0.1
2012-08-01,Arkansas,8.51636770111375,0.2
2012-08-01,California,10.723646679714335,0.1
2012-08-01,Colorado,7.843663958573815,0.1
2012-08-01,Connecticut,8.966172100312354,0.2
2012-08-01,Delaware,8.162612776010565,0.3
2012-08-01,District of Columbia,10.317066410608621,0.4
2012-08-01,Florida,10.994129805698092,0.1
2012-08-01,Georgia,10.421788096792943,0.1
2012-08-01,Hawaii,6.586673135020523,0.2
2012-08-01,Idaho,8.314171202183706,0.2
2012-08-01,Illinois,9.67683638263022,0.1
2012-08-01,Indiana,9.268071281781664,0.1
2012-08-01,Iowa,5.545007259764456,0.1
2012-08-01,Kansas,6.58696052313383,0.1
2012-08-01,Kentucky,9.314833270183662,0.2
2012-08-01,Louisiana,8.254117839896168,0.2
2012-08-01,Maine,7.295598182399093,0.2
2012-08-01,Maryland,7.636498510679474,0.1
2012-08-01,Massachusetts,8.354760807976374,0.1
2012-08-01,Michigan,12.501672283234269,0.1
2012-08-01,Minnesota,6.963379587611438,0.1
2012-08-01,Mississippi,10.387485571034567,0.2
2012-08-01,Missouri,8.371350895468856,0.1
2012-08-01,Montana,6.726725813594575,0.3
2012-08-01,Nebraska,5.5390992409311695,0.2
2012-08-01,Nevada,11.456003485796547,0.3
2012-08-01,New Hampshire,6.470818153751662,0.2
2012-08-01,New Jersey,9.233434250423201,0.1
2012-08-01,New Mexico,8.816102994665076,0.2
2012-08-01,New York,8.52145999590751,0.1
2012-08-01,North Carolina,10.228143262615491,0.1
2012-08-01,North Dakota,3.4009216425180364,0.2
2012-08-01,Ohio,9.558461957953089,0.1
2012-08-01,Oklahoma,6.701788016835995,0.1
2012-08-01,Oregon,10.487965639073035,0.2
2012-08-01,Pennsylvania,8.288127780339664,0.1
2012-08-01,Puerto Rico,17.60827897892694,0.3
2012-08-01,Rhode Island,9.313169863802315,0.3
2012-08-01,South Carolina,10.832532646095212,0.2
2012-08-01,South Dakota,4.859237605612521,0.2
2012-08-01,Tennessee,9.609813777006275,0.1
2012-08-01,Texas,7.544466506034791,0.1
2012-08-01,Utah,6.913561024610748,0.2
2012-08-01,Vermont,6.407246547083709,0.3
2012-08-01,Virginia,6.767419224717859,0.1
2012-08-01,Washington,8.715537951972962,0.1
2012-08-01,West Virginia,7.739708284420895,0.2
2012-08-01,Wisconsin,7.354993768253436,0.1
2012-08-01,Wyoming,4.945435331310586,0.3
2012-09-01,Alabama,10.123243235596368,0.1
2012-09-01,Alaska,8.339341252329563,0.3
2012-09-01,Arizona,9.58615115160492,0.1
2012-09-01,Arkansas,8.533094510205464,0.2
2012-09-01,California,10.795011980309418,0.1
2012-09-01,Colorado,7.87774603829899,0.1
2012-09-01,Connecticut,9.023624345120476,0.2
2012-09-01,Delaware,8.22187725624686,0.3
2012-09-01,District of Columbia,10.360119773148577,0.4
2012-09-01,Florida,11.072455624735653,0.1
2012-09-01,Georgia,10.488365392002498,0.1
2012-09-01,Hawaii,6.6108494805572455,0.2
2012-09-01,Idaho,8.361148549434628,0.2
2012-09-01,Illinois,9.72900973273646,0.1
2012-09-01,Indiana,9.300306901203442,0.1
2012-09-01,Iowa,5.555342369197573,0.1
2012-09-01,Kansas,6.612979088463877,0.1
2012-09-01,Kentucky,9.362672600303338,0.2
2012-09-01,Louisiana,8.289351273783009,0.2
2012-09-01,Maine,7.319694014719197,0.2
2012-09-01,Maryland,7.676866649305096,0.1
2012-09-01,Massachusetts,8.38804590331657,0.1
2012-09-01,Michigan,12.52413778842786,0.1
2012-09-01,Minnesota,6.970212853399509,0.1
2012-09-01,Mississippi,10.439850498088438,0.2
2012-09-01,Missouri,8.402743683954439,0.1
2012-09-01,Montana,6.768208650481443,0.3
2012-09-01,Nebraska,5.554639483762457,0.2
2012-09-01,Nevada,11.575084338197879,0.3
2012-09-01,New Hampshire,6.498677958089362,0.2
2012-09-01,New Jersey,9.299620656234305,0.1
2012-09-01,New Mexico,8.888797496836093,0.2
2012-09-01,New York,8.563543465124308,0.1
2012-09-01,North Carolina,10.294933171723413,0.1
2012-09-01,North Dakota,3.401754017668323,0.2
2012-09-01,Ohio,9.591324890874064,0.1
2012-09-01,Oklahoma,6.72658407116564,0.1
2012-09-01,Oregon,10.568400808366267,0.2
2012-09-01,Pennsylvania,8.339481955394671,0.1
2012-09-01,Puerto Rico,17.652334657893086,0.3
2012-09-01,Rhode Island,9.360261426212364,0.3
2012-09-01,South Carolina,10.903821891149978,0.2
2012-09-01,South Dakota,4.868418316222343,0.2
2012-09-01,Tennessee,9.658694393066495,0.1
2012-09-01,Texas,7.580800795190198,0.1
2012-09-01,Utah,6.962014220241085,0.2
2012-09-01,Vermont,6.425951237806974,0.3
2012-09-01,Virginia,6.799729219398478,0.1
2012-09-01,Washington,8.757828154326047,0.1
2012-09-01,West Virginia,7.776116558229137,0.2
2012-09-01,Wisconsin,7.389658541562029,0.1
2012-09-01,Wyoming,4.981659113832972,0.3
2012-10-01,Alabama,10.18130868370794,0.1
2012-10-01,Alaska,8.35358933161377,0.3
2012-10-01,Arizona,9.657661387488828,0.1
2012-10-01,Arkansas,8.552225016737925,0.2
2012-10-01,California,10.864868203414716,0.1
2012-10-01,Colorado,7.914741193741722,0.1
2012-10-01,Connecticut,9.081604430075853,0.2
2012-10-01,Delaware,8.281240727951708,0.3
2012-10-01,District of Columbia,10.404788712848985,0.4
2012-10-01,Florida,11.14943646363966,0.1
2012-10-01,Georgia,10.556645983211816,0.1
2012-10-01,Hawaii,6.6373655581043876,0.2
2012-10-01,Idaho,8.407659368167964,0.2
2012-10-01,Illinois,9.78338056861383,0.1
2012-10-01,Indiana,9.332910117336004,0.1
2012-10-01,Iowa,5.567748046643619,0.1
2012-10-01,Kansas,6.640340915210063,0.1
2012-10-01,Kentucky,9.409503428806822,0.2
2012-10-01,Louisiana,8.32540045937306,0.2
2012-10-01,Maine,7.344890417066043,0.2
2012-10-01,Maryland,7.71745383720325,0.1
2012-10-01,Massachusetts,8.423064722150425,0.1
2012-10-01,Michigan,12.547677472501336,0.1
2012-10-01,Minnesota,6.978295688705085,0.1
2012-10-01,Mississippi,10.492785218975154,0.2
2012-10-01,Missouri,8.434470407301506,0.1
2012-10-01,Montana,6.810735107957381,0.3
2012-10-01,Nebraska,5.569936283695734,0.2
2012-10-01,Nevada,11.68919684092957,0.3
2012-10-01,New Hampshire,6.529243036259823,0.2
2012-10-01,New Jersey,9.366041602721507,0.1
2012-10-01,New Mexico,8.960376364387796,0.2
2012-10-01,New York,8.607114858297523,0.1
2012-10-01,North Carolina,10.362404048603707,0.1
2012-10-01,North Dakota,3.4020225181200394,0.2
2012-10-01,Ohio,9.625609262759415,0.1
2012-10-01,Oklahoma,6.751229261574747,0.1
2012-10-01,Oregon,10.647281932418267,0.2
2012-10-01,Pennsylvania,8.39183784898352,0.1
2012-10-01,Puerto Rico,17.69874735356783,0.3
2012-10-01,Rhode Island,9.406970948030757,0.3
2012-10-01,South Carolina,10.97236619419046,0.2
2012-10-01,South Dakota,4.878225853858608,0.2
2012-10-01,Tennessee,9.706746971691814,0.1
2012-10-01,Texas,7.618765167343363,0.1
2012-10-01,Utah,7.009323204419889,0.2
2012-10-01,Vermont,6.44734311223116,0.3
2012-10-01,Virginia,6.832461828104638,0.1
2012-10-01,Washington,8.802349008648077,0.1
2012-10-01,West Virginia,7.814799445539365,0.2
2012-10-01,Wisconsin,7.425308215674238,0.1
2012-10-01,Wyoming,5.019431234720472,0.3
2012-11-01,Alabama,10.240155270909844,0.1
2012-11-01,Alaska,8.373661087900139,0.3
2012-11-01,Arizona,9.72888446447274,0.1
2012-11-01,Arkansas,8.574334940179861,0.2
2012-11-01,California,10.933201994741239,0.1
2012-11-01,Colorado,7.9552817419570445,0.1
2012-11-01,Connecticut,9.140325325071393,0.2
2012-11-01,Delaware,8.340637029683343,0.3
2012-11-01,District of Columbia,10.451329898777054,0.4
2012-11-01,Florida,11.225231522148361,0.1
2012-11-01,Georgia,10.62705060701346,0.1
2012-11-01,Hawaii,6.6668671403544675,0.2
2012-11-01,Idaho,8.453883303363245,0.2
2012-11-01,Illinois,9.840270215841842,0.1
2012-11-01,Indiana,9.36607609524598,0.1
2012-11-01,Iowa,5.582531515708969,0.1
2012-11-01,Kansas,6.669272415134675,0.1
2012-11-01,Kentucky,9.455290860452811,0.2
2012-11-01,Louisiana,8.36227887525062,0.2
2012-11-01,Maine,7.371541156479643,0.2
2012-11-01,Maryland,7.758438734169646,0.1
2012-11-01,Massachusetts,8.460241381903161,0.1
2012-11-01,Michigan,12.572796491132713,0.1
2012-11-01,Minnesota,6.98807557656098,0.1
2012-11-01,Mississippi,10.546198723132935,0.2
2012-11-01,Missouri,8.466799650865033,0.1
2012-11-01,Montana,6.854575464853272,0.3
2012-11-01,Nebraska,5.585039752013936,0.2
2012-11-01,Nevada,11.797711794645613,0.3
2012-11-01,New Hampshire,6.562891134738287,0.2
2012-11-01,New Jersey,9.432800310453755,0.1
2012-11-01,New Mexico,9.030792798411872,0.2
2012-11-01,New York,8.652493821298854,0.1
2012-11-01,North Carolina,10.43070871683602,0.1
2012-11-01,North Dakota,3.4015101701412447,0.2
2012-11-01,Ohio,9.66170449275333,0.1
2012-11-01,Oklahoma,6.7757068254054795,0.1
2012-11-01,Oregon,10.724513500029394,0.2
2012-11-01,Pennsylvania,8.445306763165524,0.1
2012-11-01,Puerto Rico,17.74785611719039,0.3
2012-11-01,Rhode Island,9.453487461784352,0.3
2012-11-01,South Carolina,11.037860561659514,0.2
2012-11-01,South Dakota,4.8887298659687,0.2
2012-11-01,Tennessee,9.753879508722795,0.1
2012-11-01,Texas,7.658463582333546,0.1
2012-11-01,Utah,7.055360842541436,0.2
2012-11-01,Vermont,6.471875067310696,0.3
2012-11-01,Virginia,6.865818328937945,0.1
2012-11-01,Washington,8.849579846639312,0.1
2012-11-01,West Virginia,7.856009681185135,0.2
2012-11-01,Wisconsin,7.462052224012686,0.1
2012-11-01,Wyoming,5.0588465710753825,0.3
2012-12-01,Alabama,10.3,0.1
2012-12-01,Alaska,8.4,0.3
2012-12-01,Arizona,9.8,0.1
2012-12-01,Arkansas,8.6,0.2
2012-12-01,California,11.0,0.1
2012-12-01,Colorado,8.0,0.1
2012-12-01,Connecticut,9.2,0.2
2012-12-01,Delaware,8.4,0.3
2012-12-01,District of Columbia,10.5,0.4
2012-12-01,Florida,11.3,0.1
2012-12-01,Georgia,10.7,0.1
2012-12-01,Hawaii,6.7,0.2
2012-12-01,Idaho,8.5,0.2
2012-12-01,Illinois,9.9,0.1
2012-12-01,Indiana,9.4,0.1
2012-12-01,Iowa,5.6,0.1
2012-12-01,Kansas,6.7,0.1
2012-12-01,Kentucky,9.5,0.2
2012-12-01,Louisiana,8.4,0.2
2012-12-01,Maine,7.4,0.2
2012-12-01,Maryland,7.8,0.1
2012-12-01,Massachusetts,8.5,0.1
2012-12-01,Michigan,12.6,0.1
2012-12-01,Minnesota,7.0,0.1
2012-12-01,Mississippi,10.6,0.2
2012-12-01,Missouri,8.5,0.1
2012-12-01,Montana,6.9,0.3
2012-12-01,Nebraska,5.6,0.2
2012-12-01,Nevada,11.9,0.3
2012-12-01,New Hampshire,6.6,0.2
2012-12-01,New Jersey,9.5,0.1
2012-12-01,New Mexico,9.1,0.2
2012-12-01,New York,8.7,0.1
2012-12-01,North Carolina,10.5,0.1
2012-12-01,North Dakota,3.4,0.2
2012-12-01,Ohio,9.7,0.1
2012-12-01,Oklahoma,6.8,0.1
2012-12-01,Oregon,10.8,0.2
2012-12-01,Pennsylvania,8.5,0.1
2012-12-01,Puerto Rico,17.8,0.3
2012-12-01,Rhode Island,9.5,0.3
2012-12-01,South Carolina,11.1,0.2
2012-12-01,South Dakota,4.9,0.2
2012-12-01,Tennessee,9.8,0.1
2012-12-01,Texas,7.7,0.1
2012-12-01,Utah,7.1,0.2
2012-12-01,Vermont,6.5,0.3
2012-12-01,Virginia,6.9,0.1
2012-12-01,Washington,8.9,0.1
2012-12-01,West Virginia,7.9,0.2
2012-12-01,Wisconsin,7.5,0.1
2012-12-01,Wyoming,5.1,0.3
2013-01-01,Alabama,10.360842870978411,0.1
2013-01-01,Alaska,8.432721808654092,0.3
2013-01-01,Arizona,9.8710079940706,0.1
2013-01-01,Arkansas,8.629509548050189,0.2
2013-01-01,California,11.065146478450256,0.1
2013-01-01,Colorado,8.049185319722438,0.1
2013-01-01,Connecticut,9.260686325232042,0.1
2013-01-01,Delaware,8.459156027790568,0.3
2013-01-01,District of Columbia,10.550856886888191,0.4
2013-01-01,Florida,11.373684026824211,0.1
2013-01-01,Georgia,10.775609902912173,0.1
2013-01-01,Hawaii,6.737111359263209,0.2
2013-01-01,Idaho,8.546009458078226,0.2
2013-01-01,Illinois,9.962627791458678,0.1
2013-01-01,Indiana,9.434681831598065,0.1
2013-01-01,Iowa,5.62026924025745,0.1
2013-01-01,Kansas,6.732581540176408,0.2
2013-01-01,Kentucky,9.543515106707646,0.1
2013-01-01,Louisiana,8.43850596325083,0.1
2013-01-01,Maine,7.43044055873823,0.2
2013-01-01,Maryland,7.842195505064681,0.1
2013-01-01,Massachusetts,8.542514187552054,0.1
2013-01-01,Michigan,12.629461610214308,0.1
2013-01-01,Minnesota,7.014300440503628,0.1
2013-01-01,Mississippi,10.654015438465235,0.2
2013-01-01,Missouri,8.53418719544715,0.1
2013-01-01,Montana,6.947066583767937,0.2
2013-01-01,Nebraska,5.614817027653926,0.2
2013-01-01,Nevada,11.995482753289025,0.2
2013-01-01,New Hampshire,6.640685372785701,0.2
2013-01-01,New Jersey,9.56758280098987,0.1
2013-01-01,New Mexico,9.16788222841144,0.2
2013-01-01,New York,8.749749135141702,0.1
2013-01-01,North Carolina,10.570220027725275,0.1
2013-01-01,North Dakota,3.397318396585194,0.2
2013-01-01,Ohio,9.740611525240164,0.1
2013-01-01,Oklahoma,6.824050914987938,0.1
2013-01-01,Oregon,10.873509950848609,0.2
2013-01-01,Pennsylvania,8.555859689116579,0.1
2013-01-01,Puerto Rico,17.855294742737403,0.2
2013-01-01,Rhode Island,9.546566433048072,0.3
2013-01-01,South Carolina,11.158437286989695,0.2
2013-01-01,South Dakota,4.912036255952509,0.2
2013-01-01,Tennessee,9.844934834412324,0.1
2013-01-01,Texas,7.743316549972358,0.1
2013-01-01,Utah,7.143067065684469,0.2
2013-01-01,Vermont,6.531891521410186,0.3
2013-01-01,Virginia,6.935064711661174,0.1
2013-01-01,Washington,8.953783079841257,0.1
2013-01-01,West Virginia,7.946828272354331,0.2
2013-01-01,Wisconsin,7.539093673265807,0.1
2013-01-01,Wyoming,5.142833651123953,0.3
2013-02-01,Alabama,10.421815872653386,0.1
2013-02-01,Alaska,8.470631302320808,0.3
2013-02-01,Arizona,9.941189976911208,0.1
2013-02-01,Arkansas,8.662007465714787,0.2
2013-02-01,California,11.12811614354426,0.1
2013-02-01,Colorado,8.101755192163468,0.1
2013-02-01,Connecticut,9.321821773047754,0.1
2013-02-01,Delaware,8.517501703266552,0.3
2013-02-01,District of Columbia,10.603163235024635,0.4
2013-02-01,Florida,11.445357451816148,0.1
2013-02-01,Georgia,10.852776073083422,0.1
2013-02-01,Hawaii,6.777354238485139,0.2
2013-02-01,Idaho,8.591193097679813,0.2
2013-02-01,Illinois,10.027157639751689,0.1
2013-02-01,Indiana,9.469340929773649,0.1
2013-02-01,Iowa,5.642689045759523,0.1
2013-02-01,Kansas,6.766400740466603,0.2
2013-02-01,Kentucky,9.585397057837266,0.1
2013-02-01,Louisiana,8.477453498814027,0.1
2013-02-01,Maine,7.462315820089852,0.2
2013-02-01,Maryland,7.884599962032688,0.1
2013-02-01,Massachusetts,8.58695553041399,0.1
2013-02-01,Michigan,12.660028754619145,0.1
2013-02-01,Minnesota,7.030344373348033,0.1
2013-02-01,Mississippi,10.707741025220216,0.2
2013-02-01,Missouri,8.568865599490266,0.1
2013-02-01,Montana,6.994983452685395,0.2
2013-02-01,Nebraska,5.629290389843966,0.2
2013-02-01,Nevada,12.083783333378207,0.2
2013-02-01,New Hampshire,6.684014970898119,0.2
2013-02-01,New Jersey,9.634846479295721,0.1
2013-02-01,New Mexico,9.234047975575763,0.2
2013-02-01,New York,8.801041346940863,0.1
2013-02-01,North Carolina,10.640468153841411,0.1
2013-02-01,North Dakota,3.39346519926903,0.2
2013-02-01,Ohio,9.782560095600768,0.1
2013-02-01,Oklahoma,6.847637269148791,0.1
2013-02-01,Oregon,10.944267989966383,0.2
2013-02-01,Pennsylvania,8.612151270426146,0.1
2013-02-01,Puerto Rico,17.912962844149387,0.2
2013-02-01,Rhode Island,9.592719982673003,0.3
2013-02-01,South Carolina,11.212656285746057,0.2
2013-02-01,South Dakota,4.9245600440366974,0.2
2013-02-01,Tennessee,9.888183973041945,0.1
2013-02-01,Texas,7.787708041041737,0.1
2013-02-01,Utah,7.184202522462191,0.2
2013-02-01,Vermont,6.566606099279115,0.3
2013-02-01,Virginia,6.970496703366906,0.1
2013-02-01,Washington,9.009879814917616,0.1
2013-02-01,West Virginia,7.995772910765763,0.2
2013-02-01,Wisconsin,7.57860615826776,0.1
2013-02-01,Wyoming,5.186678664186206,0.3
2013-03-01,Alabama,10.481833991035318,0.1
2013-03-01,Alaska,8.512205531387957,0.3
2013-03-01,Arizona,10.00964786130515,0.1
2013-03-01,Arkansas,8.69635126676128,0.2
2013-03-01,California,11.188281322282506,0.1
2013-03-01,Colorado,8.156284143159018,0.1
2013-03-01,Connecticut,9.38268871620483,0.1
2013-03-01,Delaware,8.574326166970115,0.3
2013-03-01,District of Columbia,10.655982921295502,0.4
2013-03-01,Florida,11.513877054062363,0.1
2013-03-01,Georgia,10.93008927199536,0.1
2013-03-01,Hawaii,6.8195831075365465,0.2
2013-03-01,Idaho,8.634652693907123,0.2
2013-03-01,Illinois,10.09233013920372,0.1
2013-03-01,Indiana,9.503001469193608,0.1
2013-03-01,Iowa,5.666417742918792,0.1
2013-03-01,Kansas,6.800672764281371,0.2
2013-03-01,Kentucky,9.625125885150942,0.1
2013-03-01,Louisiana,8.516427991545838,0.1
2013-03-01,Maine,7.4948986155214925,0.2
2013-03-01,Maryland,7.926667294147678,0.1
2013-03-01,Massachusetts,8.632245108126371,0.1
2013-03-01,Michigan,12.690217321491119,0.1
2013-03-01,Minnesota,7.047283272258055,0.1
2013-03-01,Mississippi,10.760590146407187,0.2
2013-03-01,Missouri,8.603386729798897,0.1
2013-03-01,Montana,7.042746434820178,0.2
2013-03-01,Nebraska,5.643169530155435,0.2
2013-03-01,Nevada,12.164575514775372,0.2
2013-03-01,New Hampshire,6.728794506405469,0.2
2013-03-01,New Jersey,9.700927709850577,0.1
2013-03-01,New Mexico,9.298036791590116,0.2
2013-03-01,New York,8.852972850483424,0.1
2013-03-01,North Carolina,10.709633038227947,0.1
2013-03-01,North Dakota,3.3884836100445423,0.2
2013-03-01,Ohio,9.824593059805308,0.1
2013-03-01,Oklahoma,6.870495653549526,0.1
2013-03-01,Oregon,11.011362784462648,0.2
2013-03-01,Pennsylvania,8.667971011409898,0.1
2013-03-01,Puerto Rico,17.972003492484273,0.2
2013-03-01,Rhode Island,9.637862708462754,0.3
2013-03-01,South Carolina,11.26209863072147,0.2
2013-03-01,South Dakota,4.937223127015649,0.2
2013-03-01,Tennessee,9.929165770019365,0.1
2013-03-01,Texas,7.8323074517896325,0.1
2013-03-01,Utah,7.223000376695127,0.2
2013-03-01,Vermont,6.602920915501335,0.3
2013-03-01,Virginia,7.0056368068314,0.1
2013-03-01,Washington,9.066935213394487,0.1
2013-03-01,West Virginia,8.045917463288745,0.2
2013-03-01,Wisconsin,7.617643065670517,0.1
2013-03-01,Wyoming,5.230713431453052,0.3
2013-04-01,Alabama,10.539812212134594,0.1
2013-04-01,Alaska,8.555921546243347,0.3
2013-04-01,Arizona,10.075483560035755,0.1
2013-04-01,Arkansas,8.731398464957154,0.2
2013-04-01,California,11.2450143416655,0.1
2013-04-01,Colorado,8.211346698545013,0.1
2013-04-01,Connecticut,9.442569527460968,0.1
2013-04-01,Delaware,8.628918559443422,0.3
2013-04-01,District of Columbia,10.708379822586956,0.4
2013-04-01,Florida,11.578099612649384,0.1
2013-04-01,Georgia,11.0061402611296,0.1
2013-04-01,Hawaii,6.862652436288183,0.2
2013-04-01,Idaho,8.675490021862514,0.2
2013-04-01,Illinois,10.156885884139447,0.1
2013-04-01,Indiana,9.534687624524786,0.1
2013-04-01,Iowa,5.690613658147825,0.1
2013-04-01,Kansas,6.834612775031502,0.2
2013-04-01,Kentucky,9.662181620410758,0.1
2013-04-01,Louisiana,8.555014826302509,0.1
2013-04-01,Maine,7.527461776499773,0.2
2013-04-01,Maryland,7.967851424653305,0.1
2013-04-01,Massachusetts,8.677304000229753,0.1
2013-04-01,Michigan,12.718543199106831,0.1
2013-04-01,Minnesota,7.06426861095854,0.1
2013-04-01,Mississippi,10.811976188168396,0.2
2013-04-01,Missouri,8.63710210404259,0.1
2013-04-01,Montana,7.089351358240085,0.2
2013-04-01,Nebraska,5.656203892173651,0.2
2013-04-01,Nevada,12.237533071988338,0.2
2013-04-01,New Hampshire,6.7738296913759735,0.2
2013-04-01,New Jersey,9.764963167587476,0.1
2013-04-01,New Mexico,9.359388226551646,0.2
2013-04-01,New York,8.90463986085533,0.1
2013-04-01,North Carolina,10.776603340764433,0.1
2013-04-01,North Dakota,3.3824168309047633,0.2
2013-04-01,Ohio,9.865457766577277,0.1
2013-04-01,Oklahoma,6.892362659257105,0.1
2013-04-01,Oregon,11.073883001446731,0.2
2013-04-01,Pennsylvania,8.722415179549037,0.1
2013-04-01,Puerto Rico,18.031415875990362,0.2
2013-04-01,Rhode Island,9.681396670005277,0.3
2013-04-01,South Carolina,11.30620595636831,0.2
2013-04-01,South Dakota,4.949677267652455,0.2
2013-04-01,Tennessee,9.967298579475084,0.1
2013-04-01,Texas,7.876247760797533,0.1
2013-04-01,Utah,7.259054634745242,0.2
2013-04-01,Vermont,6.639613151971395,0.3
2013-04-01,Virginia,7.0398258537688605,0.1
2013-04-01,Washington,9.123594283437262,0.1
2013-04-01,West Virginia,8.096345477977737,0.2
2013-04-01,Wisconsin,7.655310006138736,0.1
2013-04-01,Wyoming,5.274116345190785,0.3
2013-05-01,Alabama,10.594665521961604,0.1
2013-05-01,Alaska,8.600256397274782,0.3
2013-05-01,Arizona,10.137798985886356,0.1
2013-05-01,Arkansas,8.766006574069893,0.2
2013-05-01,California,11.297687528693734,0.1
2013-05-01,Colorado,8.265517384157375,0.1
2013-05-01,Connecticut,9.50074657957387,0.1
2013-05-01,Delaware,8.680568021228632,0.3
2013-05-01,District of Columbia,10.75941781578517,0.4
2013-05-01,Florida,11.636881906663767,0.1
2013-05-01,Georgia,11.079519801967752,0.1
2013-05-01,Hawaii,6.905416694610804,0.2
2013-05-01,Idaho,8.712806856648351,0.2
